Household_ID,Vulnerability_Category,Household_Size,Dependency_Ratio,Primary_Income_Source,Employment_Status,Monthly_Income,Food_Assistance_Received,Cash_Assistance_Received,Total_Assistance_Value,Monthly_Expenditure,Current_Debt_Level,Debt_Status,Food_Consumption_Score,Food_Security_Status,Head_of_Household_Gender,Head_of_Household_Age,Female_Headed_Household,Disability_In_Household,Chronic_Illness_In_Household,Elderly_Members_Count,Children_Under_5_Count,Years_In_Camp
15979,4,3,1.2,Aid,Employed,7837,9351,9036,18387,8129,1324,Lw,90.78,Insecure,f,26,no,Y,No,0,1,1
12940,2,4,2.82,business,SelfEmployed,1881,3335,2887,6222,1611,3039,High,28.75,Sec,male,70,Yes,N,N,0,1,13
8536,1,8,2.22,casual labor,Self-Employed,2199,2859,3027,5886,3180,5883,Low,12.24,Insecur,Femal,67,yes,Y,no,0,3,6
11304,4,4,1.4,trading,Employed,6876KES,8573,7739,16312,8053,4188,Lw,73.4,Sec,f,45,yes,Yes,yes,0,3,9
9803,3,6,2.07,business,Employed,6481,8248,7304,15552,7425,9395,Lw,60.61,Insecure,Femal,45,Yes,no,Yes,3,2,5
1197,2,7,2.42,agriculture,SelfEmployed,1102,1704,2593,4297,809,8470,Lw,0,Moderate,Femal,45,Yes,yes,Y,2,2,11
7249,3,4,0.8,casual labor,Unemployed,"3,476",4673,4758,9431,3704,2361,Lw,27.75,Insecure,FEMALE,24,no,no,N,0,0,5
9072,4,8,0.04,trading,unemp,7938,8755,9259,18014,9733,5101,Hgh,49.45,Insecure,f,63,No,Yes,no,2,2,13
13614,3,3,2.49,Agriculture,Self-Employed,3517,4654,4640,9294,3217,7073,Hgh,33.18,Secure,Male,74,Yes,No,N,0,1,14
15063,4,5,1.99,Trading,SelfEmployed,6998,8151,8266,16417,8972,5097,Med,81.7,Secure,FEMALE,77,no,No,yes,1,2,14
7822,4,6,0.45,Business,employd,4880,5502,6000,11502,5436,5078,Medium,48.19,Moderate,f,64,N,no,yes,1,5,13
17294,1,6,1.78,Casual Labor,Employed,"1,460",2425,2581,5006,2470,6448,Low,26.21,Secure,Male,33,no,Y,Yes,0,1,11
1921,4,6,1.87,Business,Unemployed,8301,8801,8702,17503,8782,9708,Lw,87.06,Secure,Male,21,Y,Yes,yes,2,0,11
7952,2,6,0.73,business,employd,4475,5739,5808,11547,5288,4758,High,28.96,Mod,M,67,Yes,N,no,1,2,5
3794,2,7,1.71,trading,SelfEmployed,3439,5256,3938,9194,4396,1650,Med,47.23,Sec,M,40,yes,N,Yes,0,0,16
15789,4,3,1.59,trading,employd,9397,10599,9863,20462,9520,6366,Medium,80.38,Moderate,FEMALE,21,N,No,yes,1,2,18
13230,3,7,2.64,casual labor,Unemployed,4842,"5,582",5236,10818,5383,8697,Med,44.55,Sec,Femal,39,Yes,No,Y,0,2,18
10453,2,6,0.71,casual labor,Unemployed,2248,3107,3514,6621,4069,9643,Lw,26.84,Insecur,Femal,70,N,no,yes,1,3,18
6167,4,5,2.56,casual labor,Unemployed,5583,7073,5976,13049,6598,5394,Lw,47.71,Mod,male,30,no,yes,Yes,2,5,10
2427,1,9,2.37,Agriculture,employd,1452,3253,2851,6104,1321,6972,Low,2.26,Sec,Male,74,N,Y,no,1,0,2
10472,3,8,2.56,agriculture,Unemployed,5460,7100,6739,13839,7379,7610,Med,68.9,Insecur,male,46,Y,Yes,No,0,3,10
9847,4,4,2.55,Aid,Employed,5505,7165,6377,13542,7076,8203,Hgh,60.13,Insecur,M,22,yes,Y,Yes,0,0,19
13512,4,6,1.12,casual labor,Self-Employed,6089,6934,6666,13600,6371,5735,Low,61.79,Sec,male,39,no,N,no,0,1,16
15690,4,3,0.92,Agriculture,unemp,6287,"8,171",7087,15258,6635,7428,Med,40.12,Moderate,M,56,Y,yes,No,1,5,20
14496,3,4,2.99,Business,unemp,6600,7436,7679,15115,6133,2660,Med,61.22,Insecur,male,42,N,yes,N,1,1,9
16620,4,3,2.99,Aid,Self-Employed,9266,10278,10061,20339,10320,3348,Hgh,100,Insecure,Femal,20,Yes,yes,Y,0,1,17
4455,2,4,1.16,trading,Employed,1356,2474,2565,5039,1921,8999,Lw,9.59,Mod,Femal,77,N,Yes,no,1,3,20
3531,2,8,2.94,casual labor,SelfEmployed,3503,4901,3815,8716,3248,3018,Med,28.26,Insecure,male,80,yes,Y,no,1,0,19
11263,4,8,2.16,agriculture,Employed,5080,"6,706",5544,12250,5180,8495,Medium,62.83,Moderate,FEMALE,72,yes,no,no,0,3,13
11094,1,5,1.14,trading,Self-Employed,2239,3365,3331,6696,2208,131,Lw,19.36,Sec,f,50,N,N,Y,1,1,16
11692,3,4,0.3,Business,Unemployed,3457,5446,4501,9947,3221,3378,Low,30.51,Insecure,Male,67,Y,Yes,Yes,0,3,9
8513,4,7,2.37,Trading,Unemployed,7592KES,9358,8076,17434,8852,9859,Lw,63.57,Secure,f,45,N,N,Yes,0,0,5
6127,4,12,1.45,Casual Labor,employd,7040,7972,8312,16284,8463,7248,Med,76.1,Secure,Male,30,Yes,yes,No,0,3,7
7149,1,4,0.49,Casual Labor,Self-Employed,558,1675,1091,2766,876,9878,Hgh,0,Moderate,male,62,N,Yes,No,2,2,6
10659,4,8,0.44,casual labor,Self-Employed,9651,11179,10388,21567,11366,4891,High,100,Mod,FEMALE,29,Y,Yes,yes,2,0,5
16432,3,5,2.94,agriculture,employd,3954,5938,5368,11306,4075,9288,Medium,34.39,Secure,male,67,Y,Y,Yes,1,6,4
6240,3,7,2.89,agriculture,Self-Employed,4690,5314,6159,11473,5621,6305,Medium,36.16,Sec,Male,70,Y,No,Yes,1,2,8
15487,3,8,2.81,Casual Labor,Self-Employed,5758,6928,6436,13364,5607,9797,Hgh,61.36,Sec,M,59,no,Y,No,0,0,20
10473,2,5,0.88,Agriculture,Unemployed,4120,5818,5181,10999,4474,4642,Lw,46.26,Insecure,Male,21,N,N,Yes,0,2,6
12997,3,7,0.54,Trading,SelfEmployed,"4,223",6106,5016,11122,4048,9276,Med,19.02,Mod,Male,23,Y,yes,yes,2,4,2
9018,3,6,2.01,aid,Unemployed,6813,7847,7312,15159,8673,5276,Low,76.93,Mod,f,41,yes,no,Yes,2,1,17
14378,1,4,2.32,Business,Unemployed,-0.1k,1517,623,2140,317,6298,Med,12.51,Mod,Femal,31,N,Yes,no,0,1,8
10830,2,5,1.1,business,Unemployed,"4,919",6832,5715,12547,4515,1196,Lw,36.91,Moderate,Male,39,No,N,no,0,0,9
9335,4,8,2.59,Casual Labor,Self-Employed,9983,11021,11071,22092,11862,4360,Low,89.7,Moderate,f,33,Yes,no,no,1,3,1
10332,1,7,0.14,Casual Labor,employd,1487,2254,"2,601",4855,2749,397,Lw,26.97,Insecure,f,45,Yes,yes,N,0,4,16
9504,4,12,2.3,Agriculture,Self-Employed,6241,"7,028",7166,14194,7256,4398,High,77.6,Sec,FEMALE,30,Yes,no,Yes,1,1,11
798,4,8,2.7,business,Unemployed,6584KES,8068,7523,15591,7052,178,Hgh,67.45,Insecur,f,23,no,N,N,1,2,2
13164,2,5,1.32,agriculture,Employed,1243,2833,2422,5255,2682,7059,Low,20.14,Sec,FEMALE,79,No,Yes,Yes,2,2,11
13613,3,8,1.46,Business,employd,5984KES,7559,6793,14352,5720,7141,High,47.41,Mod,f,59,N,yes,Yes,1,1,4
2784,1,7,1.91,Aid,Employed,0.5k,2189,1383,3572,1219,3530,Hgh,5.14,Secure,Male,77,Yes,no,No,2,3,16
3503,4,4,0.97,Trading,employd,9817,10909,10483,21392,11558,2951,Med,100,Insecur,Femal,25,no,N,yes,0,1,3
10873,4,8,2.8,Trading,SelfEmployed,5259,7254,5855,13109,5623,2396,High,66.35,Insecure,Male,25,no,yes,no,0,2,15
8829,3,6,2.62,Casual Labor,employd,6360,7046,7010,14056,6972,422,Lw,62.42,Mod,male,71,Y,Y,No,0,2,15
9816,2,7,0.08,aid,employd,3506,4661,4837,9498,5385,4390,Low,37.75,Insecur,FEMALE,41,Yes,yes,N,3,2,14
6283,3,6,0.26,agriculture,Self-Employed,4654,6103,5657,11760,6062,1701,Lw,42.9,Insecure,M,18,yes,No,N,0,1,12
11338,1,7,0.75,aid,Self-Employed,2392,3805,3782,7587,2424,3461,Medium,18.61,Insecur,FEMALE,39,N,no,Yes,0,4,8
11505,1,9,1.69,Casual Labor,Self-Employed,887,"2,090",1249,3339,2610,17498,Lw,0,Sec,male,25,no,N,N,2,3,19
3963,3,6,2.79,Aid,unemp,5372,6964,6072,13036,6971,5497,Lw,51.1,Mod,Male,35,Y,No,no,0,2,12
14634,1,9,1.06,casual labor,unemp,2.2k,4041,3326,7367,2565,6224,Med,28.17,Sec,Femal,21,yes,N,N,0,7,3
8503,4,6,2.66,Aid,SelfEmployed,7676KES,8551,9150,17701,9289,2474,Med,59.37,Mod,male,66,Y,Yes,Yes,1,3,7
13445,1,7,1.93,Trading,SelfEmployed,2595,"4,002",4067,8069,2945,486,Low,26.69,Insecur,FEMALE,23,yes,yes,Y,0,3,9
8529,4,8,0.38,aid,Self-Employed,7620,9540,8679,18219,7259,9343,Med,67.61,Insecure,Male,47,N,yes,N,0,2,8
4346,4,7,0,Business,employd,5924,7165,6854,14019,6284,4621,Med,73.68,Mod,M,29,Y,N,N,0,4,14
188,4,5,2.62,aid,Unemployed,7.6k,8952,7956,16908,7274,3350,Low,68.62,Mod,male,42,Y,Yes,Y,1,6,15
10038,3,3,0.36,Aid,employd,3134KES,5121,3927,9048,2756,5742,Medium,29.15,Sec,male,65,N,Y,No,0,1,13
8173,4,4,2.54,Business,employd,9499,10668,10819,21487,11207,2602,Lw,100,Insecure,M,46,No,N,No,2,3,8
12134,1,7,1.17,agriculture,employd,503,1580,1609,3189,102,4290,Medium,0,Insecure,f,75,Yes,No,Y,2,1,16
2804,2,8,1.08,aid,unemp,2975,3986,3747,7733,2977,8596,Hgh,39.9,Sec,male,79,No,No,No,1,1,6
708,2,9,1.3,Casual Labor,Self-Employed,4443,5809,5570,11379,5328,6816,Med,26.76,Mod,Femal,65,N,No,No,2,1,18
11146,4,8,2.26,trading,Unemployed,6004,7109,7077,14186,6545,3768,Hgh,72.64,Insecur,Femal,22,no,yes,yes,0,3,16
1813,4,7,0.59,business,employd,9706,11175,11154,22329,9452,4558,Medium,77.87,Secure,male,60,no,no,yes,0,2,15
2933,3,8,2.16,Trading,Unemployed,5179,5972,6360,12332,5908,9748,High,65.7,Secure,FEMALE,56,yes,no,Yes,0,1,8
6050,4,11,0.14,agriculture,Unemployed,7873,9106,8351,17457,9332,6501,Hgh,81.42,Sec,f,57,Y,Yes,Y,1,0,4
15787,2,10,0.06,Aid,Employed,"4,516",6335,4825,11160,5588,1262,Low,28.54,Insecur,M,36,Y,N,yes,2,1,18
13289,3,3,1.47,Casual Labor,Employed,6529,8068,7447,15515,6854,755,Med,81.81,Insecur,f,45,yes,No,N,0,0,4
10119,3,4,1.89,agriculture,Employed,3122,"4,714",4344,9058,3753,8410,Hgh,29.47,Secure,Male,75,Yes,yes,No,0,2,11
2088,3,6,2.58,agriculture,Unemployed,3103,3726,"3,433",7159,3430,4837,Lw,18.46,Moderate,FEMALE,26,N,No,N,0,2,5
12090,3,4,0.15,business,employd,5515,7505,6161,13666,7347,5408,Lw,75.51,Secure,M,28,yes,N,yes,1,3,7
10013,2,5,2.18,Casual Labor,SelfEmployed,798,2085,2250,4335,760,3061,Med,0,Moderate,male,18,Yes,No,yes,1,3,15
3066,1,6,1.39,business,employd,923,2637,2107,4744,2830,7682,Med,6.3,Secure,f,48,Y,yes,no,0,0,13
13592,4,6,2.09,aid,Unemployed,8564,9941,9102,19043,10174,6185,Lw,70.73,Sec,FEMALE,69,N,N,no,3,1,13
2207,3,11,0.91,casual labor,Unemployed,4889,5601,5940,11541,5904,1589,Med,34.63,Sec,M,25,Y,yes,no,1,0,3
15223,2,7,0.02,Aid,Unemployed,3082,4544,4252,8796,3677,7953,Lw,40.49,Sec,Femal,23,No,Yes,Y,0,1,20
14654,3,9,0.67,agriculture,employd,3852,4681,4282,8963,5563,4376,Medium,48.74,Moderate,Male,78,N,Yes,No,1,2,10
8687,2,4,1.12,agriculture,unemp,4.5k,5676,5093,10769,5446,6223,Med,42.94,Insecure,M,34,N,no,no,0,2,20
5339,4,4,1.53,Casual Labor,Unemployed,9695KES,10465,10874,21339,9978,925,Hgh,82.44,Moderate,male,39,no,N,yes,1,3,11
8193,4,7,2.42,Trading,unemp,7362,8422,7903,16325,8117,6293,Medium,78.9,Insecure,f,70,N,Yes,Y,0,2,10
7941,2,3,0.91,Agriculture,Unemployed,4220,4817,4891,9708,6174,8947,Med,50.43,Moderate,male,67,Yes,No,No,2,1,12
4944,4,6,2.93,trading,SelfEmployed,8473,10134,9606,19740,8570,3760,Hgh,82.91,Insecur,Femal,24,yes,No,Y,0,1,16
15421,4,5,0.02,trading,unemp,7247,8765,7978,16743,7811,4712,Medium,66.28,Mod,male,36,Y,No,No,3,3,1
1960,3,8,0.53,Trading,SelfEmployed,6640,8606,7434,16040,8407,204,High,82,Moderate,M,38,Yes,no,N,0,1,5
1873,2,9,2.93,agriculture,Employed,4573,5176,5844,11020,6411,4441,High,64.31,Secure,f,66,No,yes,Yes,1,4,15
4333,2,7,0.16,Agriculture,Unemployed,3.7k,4580,5155,9735,4811,8938,Med,32.07,Mod,Male,34,N,no,No,0,1,15
588,1,6,0.53,Agriculture,Employed,797,1774,2250,4024,2318,3931,Hgh,16.38,Secure,Male,41,Y,no,Y,2,2,19
2595,4,7,0.19,aid,employd,9016KES,10845,10362,21207,9487,1300,High,96.07,Insecure,f,35,No,No,no,2,4,18
7723,2,3,2.5,Casual Labor,unemp,3420,4818,4694,9512,4880,2515,Low,18.58,Insecur,f,76,Y,yes,Yes,2,5,11
15921,3,5,1.55,trading,unemp,4326,5419,5587,11006,4714,1601,Hgh,44.83,Moderate,f,53,Y,yes,Yes,0,0,12
591,1,12,1.7,Aid,Self-Employed,3064,3970,3813,7783,3457,5569,Medium,23.54,Secure,Femal,38,no,yes,yes,1,1,3
2889,4,7,2.85,casual labor,employd,8592,9589,9056,18645,9187,1483,Lw,73.65,Insecur,male,60,no,N,Y,0,1,12
1811,3,6,1.62,Trading,unemp,6712,7246,7097,14343,8463,7103,Low,76.93,Insecur,male,67,No,No,Y,2,2,12
12279,3,4,0.25,casual labor,Unemployed,3313,4449,4756,9205,5037,6095,Lw,45.73,Insecure,M,62,no,no,yes,1,0,0
3448,4,4,2.3,Casual Labor,Employed,5159,6748,5733,12481,4716,4194,Medium,55.68,Sec,M,32,yes,no,N,0,0,15
12701,4,4,1.42,casual labor,Unemployed,8949,9727,10201,19928,8548,6628,High,94.53,Insecur,M,79,no,no,Yes,1,4,3
6881,3,6,1.16,Casual Labor,SelfEmployed,"6,234",7686,7281,14967,6537,3130,Med,56.92,Sec,FEMALE,63,No,Y,yes,2,5,14
10832,2,6,1.38,Trading,Employed,4559KES,6230,6032,12262,5922,7809,Lw,53.58,Moderate,Femal,36,Y,Yes,Y,2,0,10
5465,3,5,1.11,Business,employd,3514,5394,4930,10324,4724,3635,Medium,27.86,Moderate,Femal,44,yes,N,Yes,0,2,7
11810,4,8,2.62,Trading,SelfEmployed,5494,"7,460",6380,13840,7116,9136,Medium,52.67,Insecure,Male,78,Y,Y,no,0,2,18
7775,4,3,1.88,agriculture,employd,7116,8275,8191,16466,7114,92,Hgh,52.7,Moderate,Male,75,Yes,Yes,No,0,2,8
11464,4,6,0.18,Trading,unemp,7063,7766,8484,16250,8839,2603,Hgh,76.15,Mod,Male,23,yes,no,no,2,1,7
10090,2,5,2.67,trading,Unemployed,3398,4602,4365,8967,3124,6173,High,36.01,Mod,f,21,Y,no,yes,3,3,14
8018,4,7,1.96,casual labor,Employed,8430,9681,9551,19232,9119,538,Lw,80.79,Secure,FEMALE,38,Y,Yes,N,2,3,10
11938,1,2,2.43,Agriculture,Employed,2584,4409,3259,7668,3421,7322,Low,30.73,Insecur,Male,18,no,yes,Y,3,2,10
10206,2,9,0.67,Trading,Self-Employed,3627,"5,479","5,023",10502,4129,7070,Med,55.45,Insecur,Femal,65,Y,Y,yes,0,4,8
4078,1,2,0.51,casual labor,Unemployed,529,2255,1207,3462,1837,8744,Low,2.81,Insecur,FEMALE,51,yes,Yes,Y,0,2,4
7287,2,6,2.82,Casual Labor,unemp,2047,3097,3501,6598,3811,7867,Hgh,30.86,Moderate,male,60,Y,yes,No,3,6,16
13496,3,5,1.41,Aid,SelfEmployed,6250,6771,7681,14452,7389,6002,Med,47.59,Moderate,Femal,37,No,N,yes,0,1,5
4396,3,4,1.31,Casual Labor,Unemployed,5299KES,6897,5888,12785,7260,105,Low,45.1,Insecure,f,39,No,no,Y,2,2,20
5348,3,6,2.37,agriculture,unemp,2.7k,3594,3557,7151,4464,1719,Hgh,28,Moderate,M,48,N,Y,No,1,3,7
14202,4,6,2.98,aid,Employed,9067,9584,10195,19779,10032,2879,High,84.72,Insecure,Femal,35,No,yes,Y,1,1,2
7007,4,4,2.3,Agriculture,Unemployed,6614,8085,8046,16131,7586,3239,Lw,58.64,Mod,Male,30,Y,no,yes,1,2,0
5639,3,7,0.06,Business,Employed,4136,6125,4552,10677,4262,2061,Lw,37.33,Moderate,M,48,Yes,N,yes,1,2,15
16051,3,8,0.03,Agriculture,SelfEmployed,6819,8008,7663,15671,6817,8576,Medium,78.01,Sec,male,20,yes,Y,no,0,1,12
12550,1,5,2.36,agriculture,Unemployed,1300,2345,1957,4302,1055,7900,Low,4.49,Sec,M,57,Y,Yes,Yes,1,0,0
11231,4,6,0.13,Aid,Employed,5230,6801,6507,13308,6460,9022,Med,36.32,Mod,male,54,N,N,Y,2,1,3
13893,4,7,1.33,business,unemp,8983,10067,10381,20448,8870,8584,High,90.54,Moderate,FEMALE,27,No,No,No,3,1,7
3359,4,2,0.36,Agriculture,Self-Employed,6221,7696,6717,14413,6262,7959,Low,76.46,Insecur,male,57,N,no,Y,1,3,16
10506,1,6,2.31,trading,Employed,280KES,1362,791,2153,-203,8551,Low,0,Insecure,M,74,no,No,yes,1,3,15
11438,1,9,0.37,Business,Employed,901,2482,2010,4492,2311,2439,Low,8.01,Secure,FEMALE,18,No,yes,Y,0,1,13
9635,2,5,0.65,Business,employd,1266,2414,1755,4169,3037,6759,Lw,20.77,Insecur,f,71,yes,Y,No,3,1,15
16087,3,5,2.19,Casual Labor,unemp,7142KES,9121,8349,17470,9050,1332,High,60.84,Mod,f,27,yes,N,Y,0,0,6
16497,2,5,2.08,aid,unemp,4995,5548,6466,12014,5153,3725,High,40.17,Sec,M,73,Y,Yes,Yes,1,2,12
8998,2,8,1.13,aid,SelfEmployed,818,1636,1732,3368,489,4913,Lw,13.17,Insecure,Male,77,No,Yes,yes,0,2,4
7063,4,6,1.44,trading,Employed,7512,8621,8785,17406,8230,4488,Hgh,86.26,Insecur,Femal,45,No,Yes,Yes,1,2,7
1927,4,5,0.55,Agriculture,Unemployed,7059,8299,7761,16060,7361,7805,Med,72.87,Insecur,male,38,Y,N,Yes,0,1,1
2522,2,9,2.98,casual labor,Self-Employed,2893,4592,4013,8605,4874,3396,High,25.94,Mod,FEMALE,78,no,No,Y,2,3,4
2164,1,4,0.78,trading,Employed,2027,2968,2544,5512,3657,3585,Lw,23.81,Secure,f,37,no,yes,Y,0,5,8
123,1,8,1.08,Agriculture,Employed,1775,2946,2491,5437,3254,3244,Lw,14.98,Moderate,M,70,N,Yes,N,1,4,2
2204,4,6,2.77,Business,Unemployed,6504,7487,7390,14877,6226,9840,Medium,55.29,Mod,Femal,28,no,Y,Yes,1,0,8
9668,2,4,2.24,business,SelfEmployed,1396,2530,2548,5078,2848,8297,High,20.21,Moderate,M,65,Y,yes,No,2,2,12
373,3,5,1.28,Trading,unemp,4571,5413,5703,11116,4974,9180,High,46.25,Secure,Femal,80,no,no,No,2,3,6
13255,1,7,1.28,Agriculture,employd,1.8k,3702,2553,6255,1537,6345,Med,20.34,Insecure,FEMALE,50,Yes,yes,yes,2,1,3
11048,1,6,2.51,Business,Employed,3.0k,3737,4035,7772,4880,4593,Hgh,27.39,Insecur,M,28,yes,No,no,1,3,16
13604,4,7,1.02,Trading,SelfEmployed,6114,6809,7490,14299,6209,8955,High,63.94,Mod,FEMALE,50,N,Yes,No,0,1,16
14902,4,3,1.44,casual labor,employd,6497,7674,7317,14991,7221,7736,Lw,58.9,Insecur,Femal,30,yes,Yes,Y,1,2,3
4450,3,6,0.77,Casual Labor,Employed,4609,5502,"5,936",11438,5460,3575,Lw,51.26,Moderate,Male,40,No,Yes,Y,1,0,15
3229,1,4,1.5,Agriculture,employd,2125,3616,2735,6351,2855,5464,Medium,9.67,Insecure,Femal,26,yes,yes,Yes,0,0,8
1216,4,5,1.47,aid,employd,9442,10836,9875,20711,11185,4033,Low,99.14,Insecur,Male,23,Yes,yes,Yes,0,2,8
10631,3,6,0.3,Trading,Unemployed,6286,7607,7497,15104,7343,1263,Lw,54.33,Mod,male,67,no,no,no,1,2,2
8775,4,9,2.67,Aid,Employed,7040,8028,7718,15746,7765,7608,Medium,73.49,Sec,FEMALE,19,Yes,No,N,5,4,0
4895,3,5,1.07,casual labor,unemp,6088,7927,7254,15181,6527,3972,Medium,40.41,Moderate,male,62,N,Y,No,1,1,6
14840,3,6,2.5,Casual Labor,employd,5070,6885,6514,13399,5976,9561,Lw,57.09,Insecure,male,51,N,Yes,Y,2,4,18
6379,2,8,0.23,aid,Unemployed,4339,6210,4989,11199,3980,5872,Med,40.55,Sec,Male,50,No,No,No,1,2,3
11787,4,6,1.52,business,Self-Employed,7834,9530,8484,18014,8975,4385,Medium,77.08,Secure,f,44,Yes,yes,no,2,2,5
5344,4,7,1.28,Casual Labor,employd,8866,10706,9944,20650,9214,6692,Low,76.6,Secure,f,37,Yes,No,Yes,0,0,8
8511,3,6,0.46,trading,Unemployed,3083,4330,3790,8120,3403,6183,Hgh,14.49,Sec,f,72,N,No,N,2,1,9
7993,3,8,2.57,Trading,Employed,4798,5582,5733,11315,4743,921,Lw,49.57,Mod,male,53,yes,yes,Y,0,2,16
12110,3,8,0.98,aid,Self-Employed,6269,7465,7275,14740,7784,645,Lw,73.33,Insecure,f,53,No,N,Yes,1,2,1
9341,4,5,1.9,Business,unemp,7314,7995,7927,15922,7833,7044,Medium,91.22,Sec,M,45,No,yes,yes,0,1,1
1527,1,5,1.47,agriculture,Employed,1833,2987,2500,5487,1867,8220,Low,20.12,Secure,f,74,N,no,Y,0,1,15
2625,2,6,1.9,Agriculture,Unemployed,5028,5754,6211,11965,5987,5717,Low,67.01,Insecur,Femal,42,No,N,Yes,0,2,5
10326,4,6,0.13,Agriculture,SelfEmployed,6469,7580,7459,15039,7975,8674,Low,62.67,Moderate,FEMALE,48,Yes,yes,no,3,1,11
10176,4,8,0.23,aid,SelfEmployed,6446,8198,6780,14978,8291,9627,High,74.77,Secure,FEMALE,34,N,No,N,2,2,4
1174,4,11,2.57,Aid,Unemployed,5660,6720,7143,13863,5302,5962,Medium,53.04,Secure,Male,36,No,Y,N,0,1,8
4156,4,5,1.27,Casual Labor,employd,7670,9536,8202,17738,7991,4161,Hgh,79.88,Mod,Femal,59,yes,No,yes,0,1,4
2884,2,5,2.5,agriculture,Unemployed,580,2293,"1,621",3914,1862,2991,Medium,13.58,Moderate,M,39,yes,No,Y,1,4,13
9415,3,8,2.42,casual labor,unemp,4308,4901,5354,10255,5650,4365,Low,56.05,Insecure,Male,56,No,Y,Y,0,2,18
16169,3,8,1.52,aid,unemp,6799,7875,8146,16021,7548,7018,Hgh,55.96,Secure,f,23,No,no,N,1,1,0
7544,4,5,0.22,casual labor,Self-Employed,6280,7782,6937,14719,5950,3005,Medium,64.08,Moderate,Femal,66,yes,no,no,2,1,14
17201,3,8,0.63,trading,unemp,6018,6589,7348,13937,6647,4789,Medium,61.01,Insecur,Femal,76,Yes,no,No,0,3,3
16920,3,5,1.08,Casual Labor,Employed,6262,7989,7083,15072,6002,5174,Low,72.74,Insecure,Male,45,no,Yes,No,2,1,3
11895,3,7,2.82,trading,unemp,7402,8888,"8,541",17429,6931,6639,Low,75.66,Sec,male,31,Yes,yes,no,1,1,4
4868,3,6,0.89,Trading,Employed,6470,7306,7184,14490,7252,6651,Medium,74.12,Sec,f,78,no,Y,Y,1,2,0
828,4,2,1.64,Trading,SelfEmployed,7767,9311,8285,17596,9681,1405,Hgh,78.04,Moderate,Male,25,no,Yes,No,1,2,5
8852,1,4,1.22,Trading,employd,267,1430,642,2072,597,2449,Lw,0.06,Secure,f,77,yes,No,Y,1,3,19
1580,3,9,0.4,Trading,Unemployed,3334,4967,4501,9468,4003,4734,Lw,26.85,Insecur,Femal,69,no,no,No,1,3,5
9434,4,4,0.41,aid,unemp,9389,10729,10253,20982,9489,6701,Low,63.33,Sec,Male,26,yes,no,no,0,2,19
9008,2,5,0.04,trading,SelfEmployed,4442,6428,5407,11835,5403,1998,Hgh,39.8,Secure,M,67,No,N,no,3,2,4
5775,3,6,2.18,Aid,unemp,3950,5894,5197,11091,5022,3564,Low,46.02,Sec,f,74,no,Yes,No,1,2,15
2734,2,8,0.63,Agriculture,employd,2527,3932,"3,194",7126,3211,9431,Low,19.99,Mod,FEMALE,46,N,Y,no,0,2,19
12821,3,6,1.03,aid,employd,3841,4381,4190,8571,5515,3154,Hgh,33.73,Secure,f,62,yes,N,N,1,2,2
8059,2,7,2.54,casual labor,unemp,3362,4350,3858,8208,3165,2229,Lw,30.83,Insecure,Femal,50,N,No,Yes,1,3,3
14927,2,10,1.44,business,employd,2196,2850,2915,5765,2873,5162,Lw,22.54,Insecur,male,32,N,Yes,no,1,2,13
256,2,4,1.8,Agriculture,Self-Employed,3807,4940,4416,9356,5135,4778,Lw,29.09,Insecure,Male,58,Yes,Yes,N,0,2,1
163,1,9,0.92,Agriculture,employd,494,1914,1262,3176,1850,857,Hgh,20.32,Insecure,Male,55,yes,Yes,Yes,1,3,1
827,4,6,1.25,Agriculture,Unemployed,4930,6465,5298,11763,5662,387,Medium,64.99,Moderate,M,23,Y,Y,Yes,1,4,15
6447,4,5,1.47,trading,SelfEmployed,5401,6064,6316,12380,5003,1299,Low,58.75,Secure,male,57,no,yes,N,0,3,3
17238,2,5,0.6,casual labor,SelfEmployed,4107,5351,5339,10690,5489,7833,High,57.04,Mod,M,76,Y,Y,no,2,3,4
1600,1,4,2.55,trading,SelfEmployed,2613,3266,3360,6626,2382,8656,Hgh,15.74,Mod,Male,58,N,N,Yes,1,1,19
1425,1,6,1.85,Business,unemp,943,2506,1401,3907,1202,15,Med,12.01,Moderate,f,61,No,yes,yes,1,1,4
14807,4,5,0.72,Trading,SelfEmployed,8171KES,10013,9004,19017,8939,47,High,82.89,Mod,M,73,Y,N,yes,2,1,6
1571,3,5,0.36,Casual Labor,employd,3987,4696,5006,9702,4508,3498,High,39.92,Mod,M,74,Yes,No,Y,1,1,14
3137,2,6,0.26,business,Unemployed,4396,5848,5537,11385,4794,6423,Medium,47.96,Insecure,FEMALE,47,yes,no,N,0,1,18
13834,1,4,0.68,trading,Unemployed,24,1990,1011,3001,1633,1263,Lw,0.37,Moderate,FEMALE,37,Y,yes,No,1,2,16
14226,3,7,0.08,casual labor,SelfEmployed,"5,081",7042,6015,13057,5344,196,Medium,49.87,Insecure,Femal,57,yes,N,Yes,1,1,2
11550,4,9,2.19,trading,Unemployed,6072,7689,7186,14875,6835,3065,Lw,58.28,Moderate,Femal,26,N,Y,No,0,2,4
10639,1,6,0.96,Casual Labor,unemp,2317,4177,3098,7275,2285,1269,Hgh,39.66,Mod,FEMALE,56,Y,No,no,0,2,19
13316,3,8,2.76,agriculture,unemp,3578,4889,4861,9750,3984,6780,Low,40.82,Secure,FEMALE,63,no,Y,No,0,4,17
